MacR_A	7AVN	0.467	195	63	0	10	204	2	120	5.951E-50	168
MacR_A	8CQC	0.241	191	86	0	9	199	5	118	8.016E-14	62
MacR_A	NmPR_model_0	0.225	195	91	0	9	203	2	120	9.756E-12	56
MacR_A	KR1_model_0	0.225	195	91	0	9	203	2	120	9.756E-12	56
MacR_A	4JQ6	0.224	191	86	0	9	199	5	116	2.388E-11	55
MacR_A	4HYJ	0.219	192	89	0	8	199	3	117	1.424E-10	52
MacR_A	6NWD	0.240	159	73	0	40	198	18	114	1.424E-10	52
MacR_A	NdR1_model_0	0.215	195	93	0	9	203	1	119	2.577E-10	51
MacR_A	3DDL	0.234	159	74	0	40	198	18	114	8.425E-10	50
MacR_A	HmBRII_model_0	0.217	164	77	0	13	176	4	102	3.865E-08	45
MacR_A	7YTB	0.219	158	74	0	40	197	18	113	6.939E-08	44
MacR_A	5AZD	0.202	184	85	0	15	198	8	114	1.245E-07	43
MacR_A	4KLY	0.214	160	71	0	40	199	18	108	2.231E-07	42
MacR_A	5AWZ	0.205	156	83	0	39	194	16	120	4.074E-06	38
MacR_A	5KKH	0.200	164	78	0	13	176	4	102	5.441E-06	38
MacR_A	8JH0	0.224	129	61	0	69	197	33	112	5.441E-06	38
MacR_A	6LM0	0.230	116	59	0	59	174	24	101	1.727E-05	36
MacR_A	6KFQ	0.195	164	79	0	14	177	10	108	2.305E-05	36
MacR_A	1JGJ	0.231	114	58	0	68	181	32	108	2.305E-05	36
MacR_A	8WEW	0.190	167	82	0	11	177	7	108	5.467E-05	35
MacR_A	7BMH	0.231	110	55	0	68	177	45	117	5.467E-05	35
MacR_A	4PXK	0.188	166	81	0	13	178	5	105	1.295E-04	34
MacR_A	NR_model_0	0.750	20	5	0	68	87	34	53	1.725E-04	33
MacR_A	6LM1	0.196	145	76	0	59	203	24	119	2.299E-04	33
MacR_A	4JR8	0.186	166	81	0	13	178	4	104	2.299E-04	33
MacR_A	3X3C	0.205	129	63	0	69	197	33	112	3.062E-04	33
MacR_A	3AM6	0.359	49	22	0	39	87	16	51	3.062E-04	33
MacR_A	NdR2_model_0	0.205	129	63	0	69	197	34	113	3.062E-04	33
MacR_A	NmNaR_model_0	0.202	129	63	0	69	197	37	116	7.230E-04	31
MacR_A	4FBZ	0.216	111	57	0	68	178	31	104	7.230E-04	31
MacR_A	5B2N	0.202	129	63	0	69	197	34	113	7.230E-04	31
MacR_A	HsSRI_model_0	0.198	133	75	0	42	174	7	101	9.625E-04	31
MacR_A	1C3W	0.218	107	54	0	68	174	31	100	9.625E-04	31
MacR_A	6GYH	0.268	73	46	0	68	140	32	95	9.625E-04	31
GtCCR2_A	8YEJ	0.459	218	64	0	9	226	1	120	1.008E-54	183
GtCCR2_A	GtCCR1_model_0	0.353	217	76	0	8	224	2	120	1.020E-35	128
GtCCR2_A	GtCCR3_model_0	0.243	177	77	0	48	224	18	120	1.331E-12	59
GtCCR2_A	GtCCR5_model_0	0.232	176	78	0	49	224	19	120	6.169E-11	54
GtCCR2_A	8YEL	0.230	176	78	0	49	224	19	120	1.110E-10	53
GtCCR2_A	7W9W	0.224	174	76	0	49	222	21	119	1.154E-09	50
GtCCR2_A	WiChR_model_0	0.247	143	64	0	83	225	33	118	1.545E-09	49
GtCCR2_A	8JXO	0.228	144	66	0	83	226	34	120	1.201E-07	44
GtCCR2_A	8H87	0.219	144	67	0	83	226	34	120	1.203E-06	40
GtCCR2_A	8GI9	0.194	143	69	0	83	225	34	119	6.464E-04	32
SyHR_A	7ZOU	0.444	203	65	0	7	209	2	119	2.465E-48	164
SyHR_A	6XL3	0.404	205	70	0	4	208	2	120	3.272E-42	146
SyHR_A	RmHR_model_0	0.309	204	82	0	4	207	1	120	4.124E-26	99
SyHR_A	6LM0	0.263	204	88	0	5	208	1	120	1.243E-18	77
SyHR_A	6LM1	0.259	203	87	0	5	207	1	119	7.742E-18	74
SyHR_A	4FBZ	0.254	202	87	0	6	207	1	118	4.803E-17	72
SyHR_A	8WEW	0.271	176	77	0	4	179	4	109	2.191E-16	70
SyHR_A	1UAZ	0.266	175	78	0	35	209	14	120	1.348E-15	68
SyHR_A	6KFQ	0.266	175	76	0	3	177	3	107	1.348E-15	68
SyHR_A	1C3W	0.248	197	89	0	13	209	1	120	1.824E-15	67
SyHR_A	8XX8	0.242	205	90	0	4	208	1	120	2.468E-15	67
SyHR_A	HxAR_model_0	0.264	174	77	0	35	208	15	120	3.339E-15	66
SyHR_A	1VGO	0.239	204	91	0	3	206	1	120	8.256E-15	65
SyHR_A	5KKH	0.232	203	91	0	7	209	2	120	1.238E-13	62
SyHR_A	5AWZ	0.250	147	69	0	33	179	13	105	2.127E-10	52
SyHR_A	NR_model_0	0.231	165	84	0	37	201	5	114	6.927E-10	50
SyHR_A	7BMH	0.271	122	61	0	69	190	45	129	9.300E-10	50
SyHR_A	3A7K	0.247	141	75	0	37	177	2	102	1.675E-09	49
SyHR_A	3AM6	0.238	145	69	0	33	177	13	103	7.271E-09	47
SyHR_A	8ANQ	0.239	142	77	0	35	176	3	104	9.746E-09	47
SyHR_A	HmHR_model_0	0.256	117	59	0	69	185	31	110	7.530E-08	44
SyHR_A	1XIO	0.241	126	72	0	52	177	12	107	2.411E-07	42
SyHR_A	HsHR_model_0	0.259	109	53	0	69	177	31	102	3.223E-07	42
SyHR_A	4HYJ	0.203	174	82	0	2	175	1	104	5.757E-07	41
SyHR_A	PoXeR_model_0	0.201	175	83	0	4	178	4	108	7.693E-07	41
SyHR_A	1JGJ	0.213	152	79	0	57	208	20	120	1.028E-06	40
SyHR_A	7ZMY	0.250	110	54	0	70	179	33	105	1.372E-06	40
SyHR_A	Jaws_model_0	0.242	117	60	0	69	185	31	110	1.372E-06	40
SyHR_A	HmSRII_model_0	0.195	166	89	0	44	209	9	120	1.840E-05	36
SyHR_A	HmSRI_model_0	0.212	135	74	0	43	177	11	105	2.453E-05	36
SyHR_A	HsSRI_model_0	0.219	120	64	0	60	179	23	105	7.732E-05	34
SyHR_A	6GYH	0.201	141	79	0	45	185	12	111	1.371E-04	34
SyHR_A	TATLA_model_0	0.260	79	56	0	35	113	3	78	5.732E-04	32
AbHeR_A	AbHeR_model_0	0.401	231	71	0	10	240	1	120	2.634E-47	162
AbHeR_A	6SU3	0.373	178	64	0	63	240	14	116	7.915E-31	114
AbHeR_A	OcHeR_model_0	0.308	231	82	0	10	240	1	120	6.872E-30	111
AbHeR_A	6IS6	0.254	190	83	0	55	244	9	120	2.371E-15	68
TaHeR_A	6IS6	0.401	228	71	0	13	240	1	120	1.128E-46	160
TaHeR_A	AbHeR_model_0	0.234	169	75	0	68	236	22	120	1.682E-10	53
TaHeR_A	OcHeR_model_0	0.263	135	61	0	102	236	37	120	2.252E-10	52
TaHeR_A	6SU3	0.245	136	63	0	102	237	33	117	1.311E-08	47
ZipACR_A	ZipACR__model_0	0.497	208	60	0	53	260	1	120	2.954E-57	194
ZipACR_A	ZipACR_model_0	0.497	208	60	0	53	260	1	120	2.954E-57	194
ZipACR_A	GtACR2_model_0	0.275	208	86	0	53	260	1	120	2.310E-20	84
ZipACR_A	6CSM	0.253	208	89	0	53	260	1	120	8.864E-17	73
ZipACR_A	R2ACR_J315_refine8	0.220	208	93	0	53	260	1	120	1.272E-11	57
ZipACR_A	PsACR_model_0	0.232	176	78	0	53	228	3	105	1.255E-10	54
ZipACR_A	CaChR1_model_0	0.202	186	84	0	76	261	15	120	2.028E-07	44
ZipACR_A	CrChR1_model_0	0.196	186	84	0	76	261	15	120	1.466E-06	41
ZipACR_A	VcChR1_model_0	0.189	186	85	0	76	261	15	120	1.400E-05	38
ZipACR_A	KnChR_J444_refine5	0.184	185	85	0	76	260	16	120	7.582E-05	35
ZipACR_A	VcChR2_model_0	0.360	52	23	0	210	261	84	120	1.331E-04	34
ZipACR_A	5ZIH	0.189	167	82	0	76	242	15	116	1.331E-04	34
ZipACR_A	HmHR_model_0	0.208	126	79	0	121	246	20	120	5.429E-04	33
ZipACR_A	CoChR_J248_refine7	0.341	52	24	0	210	261	84	120	7.190E-04	32
cyR_N4075R_A	6LM1	0.476	202	62	0	10	211	1	120	2.518E-53	178
cyR_N4075R_A	6LM0	0.375	201	74	0	10	210	1	119	1.828E-36	129
cyR_N4075R_A	6XL3	0.263	201	85	0	10	210	3	119	3.329E-18	76
cyR_N4075R_A	4FBZ	0.261	202	88	0	11	212	1	120	4.514E-18	75
cyR_N4075R_A	6KFQ	0.251	198	86	0	10	207	5	120	5.794E-16	69
cyR_N4075R_A	7BMH	0.272	167	83	0	44	210	18	132	1.940E-15	67
cyR_N4075R_A	RmHR_model_0	0.240	200	89	0	11	210	3	120	1.599E-14	64
cyR_N4075R_A	8XX8	0.238	201	89	0	10	210	2	119	2.918E-14	64
cyR_N4075R_A	1C3W	0.292	140	62	0	73	212	32	120	2.918E-14	64
cyR_N4075R_A	1XIO	0.259	169	75	0	11	179	6	107	5.321E-14	63
cyR_N4075R_A	7ZOU	0.233	201	90	0	12	212	2	119	1.766E-13	61
cyR_N4075R_A	7ZMY	0.256	169	75	0	43	211	19	120	1.766E-13	61
cyR_N4075R_A	PoXeR_model_0	0.244	181	83	0	10	190	5	115	3.213E-13	61
cyR_N4075R_A	1VGO	0.258	162	88	0	48	209	1	120	5.843E-13	60
cyR_N4075R_A	8WEW	0.230	198	89	0	10	207	5	120	1.062E-12	59
cyR_N4075R_A	5KKH	0.253	162	82	0	51	212	10	120	1.929E-12	58
cyR_N4075R_A	4JR8	0.248	165	85	0	48	212	7	120	4.713E-12	57
cyR_N4075R_A	HmBRII_model_0	0.271	140	64	0	73	212	32	120	6.347E-12	57
cyR_N4075R_A	1UAZ	0.270	140	64	0	73	212	32	120	8.544E-12	56
cyR_N4075R_A	HxAR_model_0	0.267	138	63	0	73	210	33	119	2.801E-11	55
cyR_N4075R_A	NR_model_0	0.245	161	81	0	46	206	10	117	2.801E-11	55
cyR_N4075R_A	6GYH	0.244	161	81	0	50	210	12	119	3.767E-11	54
cyR_N4075R_A	4PXK	0.240	164	85	0	48	211	8	120	6.811E-11	53
cyR_N4075R_A	8ANQ	0.304	107	49	0	73	179	35	105	1.230E-10	53
cyR_N4075R_A	3AM6	0.234	167	88	0	45	211	5	120	1.653E-10	52
cyR_N4075R_A	5AWZ	0.260	138	75	0	45	182	5	106	1.653E-10	52
cyR_N4075R_A	8H79	0.241	156	80	0	55	210	13	119	2.982E-10	51
cyR_N4075R_A	7W74	0.229	168	89	0	40	207	1	117	7.217E-10	50
cyR_N4075R_A	3A7K	0.247	145	84	0	45	189	1	112	7.217E-10	50
cyR_N4075R_A	HsHR_model_0	0.248	140	66	0	73	212	32	120	1.743E-09	49
cyR_N4075R_A	4HYJ	0.227	164	87	0	45	208	8	120	2.338E-09	49
cyR_N4075R_A	6GUX	0.247	139	66	0	72	210	32	119	3.134E-09	48
cyR_N4075R_A	HmSRI_model_0	0.229	137	66	0	73	209	35	120	3.325E-07	42
cyR_N4075R_A	1JGJ	0.192	200	95	0	11	210	2	119	4.443E-07	42
cyR_N4075R_A	6EYU	0.316	77	44	0	44	120	19	84	5.935E-07	41
cyR_N4075R_A	7W9W	0.226	137	77	0	43	179	7	106	7.927E-07	41
cyR_N4075R_A	HmSRII_model_0	0.403	53	22	0	160	212	83	120	1.058E-06	40
cyR_N4075R_A	HsSRI_model_0	0.191	174	87	0	36	209	11	118	1.888E-05	36
cyR_N4075R_A	7YTB	0.191	168	95	0	43	210	3	120	4.466E-05	35
cyR_N4075R_A	SrSRI_model_0	0.207	137	67	0	73	209	33	118	5.948E-05	35
cyR_N4075R_A	8CQC	0.277	71	48	0	43	110	4	74	5.861E-04	32
cyR_N4075R_A	7AKW	0.494	31	14	0	58	86	18	48	5.861E-04	32
cyR_N4075R_A	TATLA_model_0	0.402	40	23	0	46	85	10	49	7.796E-04	31
KR2_A	3X3C	0.423	229	69	0	28	256	1	120	1.092E-50	173
KR2_A	NmNaR_model_0	0.392	229	72	0	24	252	1	120	7.270E-45	156
KR2_A	NdR2_model_0	0.385	229	73	0	27	255	1	120	1.197E-43	152
KR2_A	8JH0	0.368	229	75	0	28	256	1	120	2.081E-40	143
KR2_A	5B2N	0.281	160	68	0	96	255	25	120	2.346E-15	68
KR2_A	8QLF	0.209	228	86	0	26	253	3	112	1.552E-11	56
KR2_A	FR_model_0	0.250	151	65	0	105	255	34	120	1.182E-10	53
KR2_A	AaClR_model_0	0.198	229	95	0	27	255	1	120	1.191E-09	50
KR2_A	6NWD	0.235	151	66	0	105	255	34	120	6.687E-09	48
KR2_A	PoClR_model_0	0.227	151	66	0	105	255	34	120	4.973E-08	45
KR2_A	7YTB	0.225	151	67	0	105	255	34	120	8.811E-08	44
KR2_A	3DDL	0.220	151	67	0	105	255	34	120	3.673E-07	42
KR2_A	NmPR_model_0	0.204	151	68	0	105	255	34	120	1.968E-05	37
KR2_A	KR1_model_0	0.204	151	68	0	105	255	34	120	1.968E-05	37
KR2_A	4HYJ	0.192	148	67	0	105	252	36	119	5.879E-04	32
GtCCR1_A	GtCCR1_model_0	0.453	218	65	0	9	226	1	120	8.049E-53	180
GtCCR1_A	8YEJ	0.365	218	76	0	11	228	1	120	3.332E-37	134
GtCCR1_A	GtCCR3_model_0	0.205	218	95	0	9	226	1	120	4.817E-10	52
GtCCR1_A	GtCCR5_model_0	0.204	218	95	0	9	226	1	120	8.529E-10	51
GtCCR1_A	8JXO	0.249	144	65	0	85	228	34	120	1.135E-09	51
GtCCR1_A	8YEL	0.199	216	94	0	11	226	3	120	6.279E-09	48
GtCCR1_A	WiChR_model_0	0.231	143	65	0	85	227	33	118	1.077E-07	44
GtCCR1_A	8H87	0.222	144	67	0	85	228	34	120	7.828E-07	42
GtCCR1_A	8GI9	0.222	143	66	0	85	227	34	119	1.039E-06	41
GtCCR1_A	8H86	0.211	140	65	0	85	224	37	119	2.324E-05	37
GtCCR1_A	HulaCCR1_model_0	0.207	143	65	0	85	227	38	120	4.085E-05	36
GtCCR1_A	7BMH	0.183	178	84	0	50	227	29	132	2.215E-04	34
SsGHR_A	8XX8	0.467	213	63	0	13	225	1	120	1.308E-54	183
SsGHR_A	6XL3	0.252	214	89	0	12	225	1	120	1.124E-17	75
SsGHR_A	6LM1	0.247	211	89	0	14	224	1	119	1.670E-16	71
SsGHR_A	6LM0	0.238	212	91	0	14	225	1	120	4.447E-15	67
SsGHR_A	4FBZ	0.279	157	71	0	68	224	20	118	8.061E-15	66
SsGHR_A	7W74	0.279	144	61	0	80	223	34	119	3.785E-13	61
SsGHR_A	8ANQ	0.320	115	48	0	80	194	35	106	5.083E-13	61
SsGHR_A	7ZOU	0.221	210	90	0	16	225	2	118	2.971E-12	58
SsGHR_A	RmHR_model_0	0.218	212	93	0	13	224	1	120	7.164E-12	57
SsGHR_A	4PXK	0.215	211	93	0	14	224	1	119	3.096E-11	55
SsGHR_A	1C3W	0.257	145	64	0	80	224	32	118	7.432E-11	54
SsGHR_A	4JR8	0.213	210	92	0	15	224	1	118	7.432E-11	54
SsGHR_A	Jaws_model_0	0.224	186	84	0	15	200	1	109	1.331E-10	53
SsGHR_A	HmHR_model_0	0.209	211	93	0	15	225	1	119	2.383E-10	52
SsGHR_A	6KFQ	0.224	179	78	0	13	191	4	105	4.263E-10	51
SsGHR_A	NR_model_0	0.227	173	85	0	48	220	7	117	5.700E-10	51
SsGHR_A	7BMH	0.220	177	89	0	48	224	18	132	2.429E-09	49
SsGHR_A	5KKH	0.242	146	66	0	80	225	32	119	3.244E-09	49
SsGHR_A	6GYH	0.232	149	69	0	77	225	30	120	1.835E-08	46
SsGHR_A	1UAZ	0.214	175	90	0	51	225	5	119	2.447E-08	46
SsGHR_A	7ZMY	0.260	119	56	0	77	195	30	105	3.264E-08	46
SsGHR_A	HmBRII_model_0	0.232	146	67	0	80	225	32	119	3.264E-08	46
SsGHR_A	HxAR_model_0	0.213	175	90	0	51	225	6	120	3.264E-08	46
SsGHR_A	1VGO	0.231	145	76	0	51	195	8	107	5.803E-08	45
SsGHR_A	PoXeR_model_0	0.254	120	57	0	72	191	29	105	7.736E-08	44
SsGHR_A	3A7K	0.229	146	67	0	80	225	32	119	7.736E-08	44
SsGHR_A	3AM6	0.226	139	68	0	53	191	13	101	5.762E-07	42
SsGHR_A	5AWZ	0.246	119	57	0	77	195	30	105	5.762E-07	42
SsGHR_A	HsHR_model_0	0.216	146	68	0	80	225	32	119	1.809E-06	40
SsGHR_A	6GUX	0.199	175	91	0	51	225	6	120	1.809E-06	40
SsGHR_A	1XIO	0.226	120	59	0	72	191	29	105	2.355E-05	36
