P02699.1	P02699.1	0.973	348	9	0	1	348	1	348	1.721E-236	715
P02699.1	P02700.2	0.938	348	22	0	1	348	1	348	1.684E-226	686
P02699.1	Q95KU1.1	0.934	348	23	0	1	348	1	348	2.095E-225	683
P02699.1	O18766.1	0.931	348	24	0	1	348	1	348	1.387E-224	681
P02699.1	P32308.1	0.931	348	24	0	1	348	1	348	1.901E-224	680
P02699.1	Q769E8.1	0.930	348	24	0	1	348	1	348	2.606E-224	680
P02699.1	O62794.1	0.923	348	27	0	1	348	1	348	2.147E-222	674
P02699.1	P15409.2	0.923	348	27	0	1	348	1	348	2.147E-222	674
P02699.1	P08100.1	0.923	348	27	0	1	348	1	348	2.147E-222	674
P02699.1	Q28886.1	0.922	348	27	0	1	348	1	348	5.525E-222	673
P02699.1	Q6W3E1.1	0.922	348	27	0	1	348	1	348	5.525E-222	673
P02699.1	P51489.1	0.922	348	27	0	1	348	1	348	7.571E-222	673
P02699.1	P49912.1	0.921	348	27	0	1	348	1	348	1.038E-221	672
P02699.1	P28681.1	0.921	348	27	0	1	348	1	348	1.038E-221	672
P02699.1	O62796.1	0.920	348	28	0	1	348	1	348	2.670E-221	671
P02699.1	O62795.1	0.919	348	28	0	1	348	1	348	3.659E-221	671
P02699.1	O62791.1	0.918	348	28	0	1	348	1	348	9.417E-221	670
P02699.1	O62798.1	0.917	348	29	0	1	348	1	348	1.768E-220	669
P02699.1	O62792.1	0.915	348	29	0	1	348	1	348	6.237E-220	667
P02699.1	O62793.1	0.912	348	31	0	1	348	1	348	3.014E-219	665
P02699.1	Q68J47.1	0.912	348	31	0	1	348	1	348	5.660E-219	664
P02699.1	Q8HY69.2	0.893	348	37	0	1	348	1	348	1.229E-213	649
P02699.1	P22328.1	0.862	351	48	0	1	348	1	351	1.602E-206	629
P02699.1	P52202.1	0.872	346	44	0	1	346	1	345	3.007E-206	628
P02699.1	Q90245.1	0.858	347	49	0	1	346	1	347	5.779E-203	618
P02699.1	P51470.1	0.841	354	55	0	1	348	1	354	2.792E-202	616
P02699.1	P31355.1	0.840	354	56	0	1	348	1	354	3.826E-202	616
P02699.1	P56515.1	0.854	347	50	0	1	346	1	347	7.184E-202	615
P02699.1	P56516.1	0.837	354	57	0	1	348	1	354	4.756E-201	613
P02699.1	Q90215.1	0.846	347	53	0	1	346	1	347	1.521E-199	608
P02699.1	P41591.1	0.835	352	57	0	1	348	1	352	2.084E-199	608
P02699.1	P29403.1	0.845	347	53	0	1	346	1	347	2.856E-199	608
P02699.1	P35359.2	0.844	347	54	0	1	346	1	347	5.363E-199	607
P02699.1	P56514.1	0.841	347	55	0	1	346	1	347	3.550E-198	604
P02699.1	P22671.1	0.838	346	56	0	1	346	1	346	1.135E-196	600
P02699.1	Q90214.1	0.832	347	58	0	1	346	1	347	1.030E-195	597
P02699.1	Q98980.1	0.820	353	62	0	1	348	1	353	1.030E-195	597
P02699.1	O93459.1	0.813	354	65	0	1	348	1	354	4.512E-194	593
P02699.1	O13227.1	0.828	346	59	0	1	346	1	345	8.471E-194	592
P02699.1	P51488.1	0.821	347	62	0	1	346	1	347	1.443E-192	588
P02699.1	P32309.1	0.818	347	63	0	1	346	1	347	1.793E-191	585
P02699.1	Q9YH05.1	0.819	346	62	0	1	346	1	346	2.456E-191	585
P02699.1	O93441.1	0.816	347	63	0	1	346	1	347	4.612E-191	584
P02699.1	Q9YGZ6.1	0.817	346	63	0	1	346	1	346	8.658E-191	583
P02699.1	Q9YGZ0.1	0.819	345	62	0	1	345	1	345	1.186E-190	583
P02699.1	Q9DGG4.1	0.816	346	63	0	1	346	1	346	1.626E-190	582
P02699.1	P41590.1	0.814	347	64	0	1	346	1	347	2.227E-190	582
P02699.1	P79863.1	0.799	354	70	0	1	348	1	354	3.052E-190	582
P02699.1	Q9YGZ8.1	0.811	346	65	0	1	346	1	346	7.120E-189	578
P02699.1	O42604.1	0.809	347	66	0	1	346	1	347	7.120E-189	578
P02699.1	P87369.1	0.808	347	66	0	1	346	1	347	1.337E-188	577
P02699.1	Q9YGZ5.1	0.807	346	67	0	1	346	1	346	8.847E-188	574
P02699.1	P79848.1	0.803	347	68	0	1	346	1	347	2.276E-187	573
P02699.1	Q9YGZ3.1	0.801	347	69	0	1	346	1	347	1.099E-186	571
P02699.1	Q9YGZ2.1	0.802	346	68	0	1	346	1	345	1.506E-186	571
P02699.1	Q9YGY9.1	0.800	346	69	0	1	346	1	345	7.274E-186	569
P02699.1	P79756.1	0.797	347	70	0	1	346	1	347	1.871E-185	568
P02699.1	P79812.1	0.785	346	74	0	1	346	1	346	1.732E-181	556
P02699.1	P79898.1	0.782	346	75	0	1	346	1	346	1.146E-180	554
P02699.1	P79807.1	0.775	349	77	0	4	348	1	349	2.151E-180	553
P02699.1	P79798.1	0.774	349	78	0	4	348	1	349	4.039E-180	552
P02699.1	P79808.1	0.783	343	74	0	4	346	1	343	2.672E-179	550
P02699.1	P79901.1	0.782	343	75	0	4	346	1	343	3.661E-179	550
P02699.1	P79914.1	0.780	343	75	0	4	346	1	343	1.768E-178	548
P02699.1	P79902.1	0.777	343	76	0	4	346	1	343	8.536E-178	546
P02699.1	P79911.1	0.774	343	77	0	4	346	1	342	7.737E-177	543
P02699.1	P79903.1	0.772	343	78	0	4	346	1	342	2.726E-176	541
P02699.1	P79809.1	0.771	343	78	0	4	346	1	342	5.118E-176	541
P02699.1	P28683.1	0.741	355	90	0	1	348	1	355	7.891E-174	534
P02699.1	Q9W6A6.2	0.743	349	89	0	1	348	1	349	3.128E-171	527
P02699.1	P32311.1	0.741	349	90	0	1	348	1	349	1.102E-170	525
P02699.1	P51471.1	0.730	355	94	0	1	348	1	355	2.069E-170	524
P02699.1	P35357.1	0.729	355	94	0	1	348	1	355	2.835E-170	524
P02699.1	P32312.1	0.734	349	92	0	1	348	1	349	1.240E-168	519
P02699.1	Q8AYM7.1	0.732	349	93	0	1	348	1	349	5.984E-168	517
P02699.1	P51474.1	0.715	346	98	0	1	346	4	349	1.595E-161	499
P02699.1	Q8AYM8.1	0.699	349	104	0	1	348	1	349	1.185E-158	490
P02699.1	Q9W6A5.2	0.695	349	106	0	1	348	1	349	2.013E-157	487
P02699.1	P28682.1	0.555	349	151	0	8	348	13	361	3.956E-117	370
P02699.1	P51472.1	0.548	343	153	0	8	347	11	353	4.897E-113	359
P02699.1	P32310.1	0.539	340	156	0	8	347	10	349	2.357E-109	348
P02699.1	P87365.1	0.529	340	160	0	8	347	12	351	9.181E-107	340
P02699.1	Q9W6A8.1	0.521	340	162	0	8	347	13	352	1.393E-104	334
P02699.1	P51473.1	0.503	345	170	0	5	348	3	347	6.660E-101	323
P02699.1	O57605.1	0.496	346	171	0	1	346	1	340	2.873E-99	319
P02699.1	P28684.1	0.504	339	166	0	8	346	6	340	2.873E-99	319
P02699.1	P51475.1	0.535	312	144	0	23	334	16	326	1.008E-98	317
P02699.1	P51476.1	0.535	307	142	0	23	329	18	323	8.131E-97	312
P02699.1	P51491.1	0.484	346	174	0	1	346	1	339	5.336E-96	309
P02699.1	O13092.1	0.487	343	175	0	5	347	6	348	5.336E-96	309
P02699.1	P03999.2	0.488	338	170	0	9	346	6	338	1.227E-94	305
P02699.1	P60015.1	0.488	338	170	0	9	346	9	341	1.227E-94	305
P02699.1	Q63652.2	0.476	346	177	0	1	346	1	339	1.507E-93	302
P02699.1	Q90309.1	0.487	334	168	0	13	346	8	335	5.279E-93	301
P02699.1	Q9W6A9.2	0.477	336	172	0	11	346	6	335	4.246E-91	295
P02699.1	P51490.1	0.488	324	164	0	23	346	21	342	2.783E-90	293
P02699.1	P87368.1	0.469	338	175	0	6	343	2	331	1.823E-89	290
P02699.1	Q9BGI7.1	0.452	343	184	0	4	346	23	359	6.270E-86	280
P02699.1	P04001.1	0.449	345	186	0	2	346	21	359	8.575E-86	280
P02699.1	O18912.2	0.467	328	173	0	19	346	35	359	8.575E-86	280
P02699.1	Q95170.1	0.449	343	185	0	4	346	23	359	3.000E-85	278
P02699.1	O42490.1	0.491	305	153	0	19	323	30	331	3.000E-85	278
P02699.1	O18914.2	0.449	343	185	0	4	346	23	359	4.103E-85	278
P02699.1	O18913.2	0.461	330	176	0	17	346	33	359	5.611E-85	277
P02699.1	P35358.1	0.446	345	190	0	4	348	22	365	5.611E-85	277
P02699.1	P04000.2	0.445	345	188	0	2	346	21	359	1.049E-84	276
P02699.1	O18910.2	0.444	345	188	0	2	346	21	359	1.963E-84	276
P02699.1	P87367.1	0.444	345	187	0	4	348	20	357	2.684E-84	275
P02699.1	O35476.2	0.443	345	188	0	2	346	16	354	5.019E-84	274
P02699.1	P34989.1	0.445	342	186	0	2	343	14	349	9.387E-84	274
P02699.1	O35478.2	0.440	345	189	0	2	346	21	359	3.282E-83	272
P02699.1	Q9R024.1	0.440	345	189	0	2	346	21	359	3.282E-83	272
P02699.1	O35599.1	0.440	345	189	0	2	346	16	354	4.488E-83	272
P02699.1	Q8AYN0.1	0.447	335	181	0	14	348	29	356	1.569E-82	270
P02699.1	Q9W6A7.1	0.447	335	181	0	14	348	30	357	1.569E-82	270
P02699.1	P41592.1	0.448	333	180	0	14	346	36	362	2.934E-82	269
P02699.1	O12948.1	0.448	333	180	0	14	346	32	358	4.012E-82	269
P02699.1	P32313.1	0.443	335	182	0	14	348	30	357	1.918E-81	267
P02699.1	P22332.2	0.443	335	182	0	14	348	30	357	2.622E-81	267
P02699.1	P22329.1	0.443	333	181	0	14	346	30	355	9.163E-81	265
P02699.1	P22330.1	0.467	298	158	0	21	318	34	331	3.110E-77	255
P02699.1	P22331.1	0.465	298	159	0	21	318	32	329	7.944E-77	254
P02699.1	O18911.1	0.468	273	145	0	32	304	1	273	3.511E-70	234
Q8HY69.2	Q8HY69.2	0.970	348	10	0	1	348	1	348	1.140E-235	713
Q8HY69.2	P32308.1	0.903	348	34	0	1	348	1	348	1.200E-216	658
Q8HY69.2	Q95KU1.1	0.901	348	34	0	1	348	1	348	5.798E-216	656
Q8HY69.2	P49912.1	0.895	348	36	0	1	348	1	348	2.543E-214	651
Q8HY69.2	O18766.1	0.895	348	36	0	1	348	1	348	2.543E-214	651
Q8HY69.2	Q6W3E1.1	0.892	348	37	0	1	348	1	348	1.684E-213	649
Q8HY69.2	Q28886.1	0.891	348	38	0	1	348	1	348	3.162E-213	648
Q8HY69.2	Q769E8.1	0.891	348	38	0	1	348	1	348	3.162E-213	648
Q8HY69.2	P02699.1	0.891	348	38	0	1	348	1	348	3.162E-213	648
Q8HY69.2	P15409.2	0.891	348	38	0	1	348	1	348	5.938E-213	647
Q8HY69.2	O62794.1	0.890	348	38	0	1	348	1	348	1.115E-212	646
Q8HY69.2	P02700.2	0.890	348	38	0	1	348	1	348	1.115E-212	646
Q8HY69.2	O62796.1	0.888	348	39	0	1	348	1	348	3.932E-212	645
Q8HY69.2	O62791.1	0.888	348	39	0	1	348	1	348	3.932E-212	645
Q8HY69.2	P08100.1	0.888	348	39	0	1	348	1	348	3.932E-212	645
Q8HY69.2	Q68J47.1	0.886	348	40	0	1	348	1	348	1.012E-211	644
Q8HY69.2	P51489.1	0.884	348	40	0	1	348	1	348	3.568E-211	642
Q8HY69.2	O62795.1	0.883	348	41	0	1	348	1	348	9.182E-211	641
Q8HY69.2	P28681.1	0.883	348	41	0	1	348	1	348	9.182E-211	641
Q8HY69.2	O62798.1	0.877	348	43	0	1	348	1	348	5.517E-209	636
Q8HY69.2	O62792.1	0.874	348	44	0	1	348	1	348	3.653E-208	633
Q8HY69.2	O62793.1	0.872	348	44	0	1	348	1	348	1.288E-207	632
Q8HY69.2	P22328.1	0.871	345	44	0	1	345	1	343	1.991E-205	625
Q8HY69.2	P52202.1	0.870	345	45	0	1	345	1	344	2.729E-205	625
Q8HY69.2	P56515.1	0.861	346	48	0	1	345	1	346	2.246E-203	619
Q8HY69.2	P51470.1	0.840	354	56	0	1	348	1	354	3.826E-202	616
